subject,session,condition,event_row,onset,stimulus_code,label,subjective_rating_0_10,trial_id,rejection_reason,max_peak_to_peak_uV
sub-015,ses-1,SIT,8,181.476,32,0,,sub-015_ses-1_event-008,kept,44.8422841344
sub-015,ses-1,SIT,9,202.543,64,1,,sub-015_ses-1_event-009,kept,74.2848292315
sub-015,ses-1,SIT,10,221.211,32,0,,sub-015_ses-1_event-010,kept,82.3951629238
sub-015,ses-1,SIT,11,242.278,64,1,,sub-015_ses-1_event-011,kept,50.4446938172
sub-015,ses-1,SIT,12,261.363,32,0,,sub-015_ses-1_event-012,kept,75.7138212356
sub-015,ses-1,SIT,13,281.479,64,1,,sub-015_ses-1_event-013,kept,92.4223763049
sub-015,ses-1,SIT,14,299.729,64,1,,sub-015_ses-1_event-014,kept,88.3489115158
sub-015,ses-1,SIT,15,319.78,64,1,,sub-015_ses-1_event-015,kept,58.8859750835
sub-015,ses-1,SIT,16,340.83,32,0,,sub-015_ses-1_event-016,kept,69.9152999804
sub-015,ses-1,SIT,17,359.949,64,1,,sub-015_ses-1_event-017,kept,94.6872257
sub-015,ses-1,SIT,18,378.315,64,1,,sub-015_ses-1_event-018,kept,48.5100389793
sub-015,ses-1,SIT,19,399.365,64,1,,sub-015_ses-1_event-019,kept,47.4514901396
sub-015,ses-1,SIT,20,417.999,64,1,,sub-015_ses-1_event-020,kept,40.2259595647
sub-015,ses-1,SIT,21,437.083,64,1,,sub-015_ses-1_event-021,kept,81.9060949815
sub-015,ses-1,SIT,22,455.5,32,0,,sub-015_ses-1_event-022,kept,71.8499890128
sub-015,ses-1,SIT,23,475.551,64,1,,sub-015_ses-1_event-023,kept,60.385566705
sub-015,ses-1,SIT,24,493.684,64,1,,sub-015_ses-1_event-024,kept,76.115608994
sub-015,ses-1,SIT,25,512.818,32,0,,sub-015_ses-1_event-025,kept,81.9005162823
sub-015,ses-1,SIT,26,531.952,32,0,,sub-015_ses-1_event-026,kept,48.5987095758
sub-015,ses-1,SIT,27,552.069,32,0,,sub-015_ses-1_event-027,kept,117.4624664208
sub-015,ses-1,SIT,28,571.186,32,0,,sub-015_ses-1_event-028,kept,81.394471332
sub-015,ses-1,SIT,29,591.287,32,0,,sub-015_ses-1_event-029,kept,87.1493441589
sub-015,ses-1,SIT,30,610.437,64,1,,sub-015_ses-1_event-030,kept,75.596684452
sub-015,ses-1,SIT,31,629.521,64,1,,sub-015_ses-1_event-031,kept,81.3183968118
sub-015,ses-1,SIT,32,648.223,32,0,,sub-015_ses-1_event-032,kept,82.6467041975
sub-015,ses-1,SIT,33,667.356,64,1,,sub-015_ses-1_event-033,kept,85.2962154389
sub-015,ses-1,SIT,34,685.373,64,1,,sub-015_ses-1_event-034,kept,43.7953541142
sub-015,ses-1,SIT,35,704.39,32,0,,sub-015_ses-1_event-035,kept,92.3432011812
sub-015,ses-1,SIT,36,723.508,64,1,,sub-015_ses-1_event-036,kept,104.5752560547
sub-015,ses-1,SIT,37,744.574,32,0,,sub-015_ses-1_event-037,kept,84.9416281512
sub-015,ses-1,SIT,38,764.675,32,0,,sub-015_ses-1_event-038,kept,98.2135038988
sub-015,ses-1,SIT,39,783.809,32,0,,sub-015_ses-1_event-039,kept,91.3693718225
sub-016,ses-1,SIT,0,25.459,64,1,,sub-016_ses-1_event-000,kept,62.0026568553
sub-016,ses-1,SIT,1,44.642,64,1,,sub-016_ses-1_event-001,kept,69.5105600401
sub-016,ses-1,SIT,2,61.393,32,0,,sub-016_ses-1_event-002,kept,35.0979570822
sub-016,ses-1,SIT,3,80.493,64,1,,sub-016_ses-1_event-003,kept,33.3020733369
sub-016,ses-1,SIT,4,99.594,32,0,,sub-016_ses-1_event-004,kept,45.3039353907
sub-016,ses-1,SIT,5,116.461,32,0,,sub-016_ses-1_event-005,kept,58.5655778719
sub-016,ses-1,SIT,6,133.295,32,0,,sub-016_ses-1_event-006,kept,68.1738525363
sub-016,ses-1,SIT,7,150.179,32,0,,sub-016_ses-1_event-007,kept,28.8433976392
sub-016,ses-1,SIT,8,167.046,32,0,,sub-016_ses-1_event-008,kept,71.9885435786
sub-016,ses-1,SIT,9,183.913,64,1,,sub-016_ses-1_event-009,kept,78.1416755618
sub-016,ses-1,SIT,10,198.763,32,0,,sub-016_ses-1_event-010,kept,55.2808579604
sub-016,ses-1,SIT,11,215.597,64,1,,sub-016_ses-1_event-011,kept,77.5805225414
sub-016,ses-1,SIT,12,230.414,32,0,,sub-016_ses-1_event-012,kept,75.3286191439
sub-016,ses-1,SIT,13,246.231,64,1,,sub-016_ses-1_event-013,kept,65.0336037985
sub-016,ses-1,SIT,14,261.048,64,1,,sub-016_ses-1_event-014,kept,81.2062043624
sub-016,ses-1,SIT,15,276.898,64,1,,sub-016_ses-1_event-015,kept,58.6841189679
sub-016,ses-1,SIT,16,293.749,32,0,,sub-016_ses-1_event-016,kept,83.5873346188
sub-016,ses-1,SIT,17,308.616,64,1,,sub-016_ses-1_event-017,kept,81.0443214169
sub-016,ses-1,SIT,18,323.466,64,1,,sub-016_ses-1_event-018,kept,82.2931617696
sub-016,ses-1,SIT,19,340.317,64,1,,sub-016_ses-1_event-019,kept,59.5848248577
sub-016,ses-1,SIT,20,355.134,64,1,,sub-016_ses-1_event-020,kept,54.3442380758
sub-016,ses-1,SIT,21,369.951,64,1,,sub-016_ses-1_event-021,kept,74.6373419889
sub-016,ses-1,SIT,22,384.768,32,0,,sub-016_ses-1_event-022,kept,48.1796438701
sub-016,ses-1,SIT,23,400.652,64,1,,sub-016_ses-1_event-023,kept,94.485525749
sub-016,ses-1,SIT,24,415.485,64,1,,sub-016_ses-1_event-024,kept,88.7555419119
sub-016,ses-1,SIT,25,431.302,32,0,,sub-016_ses-1_event-025,kept,86.3310153936
sub-016,ses-1,SIT,26,447.136,32,0,,sub-016_ses-1_event-026,kept,61.3192190455
sub-016,ses-1,SIT,27,462.987,32,0,,sub-016_ses-1_event-027,kept,77.172930939
sub-016,ses-1,SIT,28,477.904,32,0,,sub-016_ses-1_event-028,kept,71.5488923208
sub-016,ses-1,SIT,29,493.754,32,0,,sub-016_ses-1_event-029,kept,45.9040249324
sub-016,ses-1,SIT,30,508.588,64,1,,sub-016_ses-1_event-030,kept,112.9851824119
sub-016,ses-1,SIT,31,523.388,64,1,,sub-016_ses-1_event-031,kept,66.6981168784
sub-016,ses-1,SIT,32,542.522,32,0,,sub-016_ses-1_event-032,kept,71.6834854201
sub-016,ses-1,SIT,33,560.722,64,1,,sub-016_ses-1_event-033,kept,59.4833543115
sub-016,ses-1,SIT,34,578.94,64,1,,sub-016_ses-1_event-034,kept,31.3639463998
sub-016,ses-1,SIT,35,598.107,32,0,,sub-016_ses-1_event-035,kept,66.3074920872
sub-016,ses-1,SIT,36,616.274,64,1,,sub-016_ses-1_event-036,kept,71.4423135322
sub-016,ses-1,SIT,37,636.424,32,0,,sub-016_ses-1_event-037,kept,51.1186580813
sub-016,ses-1,SIT,38,655.625,32,0,,sub-016_ses-1_event-038,kept,60.794176713
sub-016,ses-1,SIT,39,673.809,32,0,,sub-016_ses-1_event-039,kept,57.7081061854
sub-017,ses-1,SIT,0,13.517,64,1,,sub-017_ses-1_event-000,kept,44.2402358018
sub-017,ses-1,SIT,1,32.602,64,1,,sub-017_ses-1_event-001,kept,41.5201258207
sub-017,ses-1,SIT,2,53.685,32,0,,sub-017_ses-1_event-002,kept,29.4527236866
sub-017,ses-1,SIT,3,72.802,64,1,,sub-017_ses-1_event-003,kept,43.963513502
sub-017,ses-1,SIT,4,91.886,32,0,,sub-017_ses-1_event-004,kept,33.4566230458
sub-017,ses-1,SIT,5,112.988,32,0,,sub-017_ses-1_event-005,kept,47.2191894873
sub-017,ses-1,SIT,6,134.054,32,0,,sub-017_ses-1_event-006,kept,36.6541708252
sub-017,ses-1,SIT,7,155.121,32,0,,sub-017_ses-1_event-007,kept,36.622056381
sub-017,ses-1,SIT,8,176.205,32,0,,sub-017_ses-1_event-008,kept,48.2684207
sub-017,ses-1,SIT,9,197.289,64,1,,sub-017_ses-1_event-009,kept,66.6759395511
sub-017,ses-1,SIT,10,216.373,32,0,,sub-017_ses-1_event-010,kept,38.2608073179
sub-017,ses-1,SIT,11,237.473,64,1,,sub-017_ses-1_event-011,kept,35.9429028968
sub-017,ses-1,SIT,12,256.557,32,0,,sub-017_ses-1_event-012,kept,51.1454001291
sub-017,ses-1,SIT,13,276.641,64,1,,sub-017_ses-1_event-013,kept,42.9023565222
sub-017,ses-1,SIT,14,295.708,64,1,,sub-017_ses-1_event-014,kept,54.9484326311
sub-017,ses-1,SIT,15,315.825,64,1,,sub-017_ses-1_event-015,kept,59.6783490034
sub-017,ses-1,SIT,16,336.926,32,0,,sub-017_ses-1_event-016,kept,39.9277779012
sub-017,ses-1,SIT,17,355.993,64,1,,sub-017_ses-1_event-017,kept,41.6891587561
sub-017,ses-1,SIT,18,375.093,64,1,,sub-017_ses-1_event-018,kept,40.9866881754
sub-017,ses-1,SIT,19,396.211,64,1,,sub-017_ses-1_event-019,kept,50.6408868195
sub-017,ses-1,SIT,20,415.294,64,1,,sub-017_ses-1_event-020,kept,73.4704249204
sub-017,ses-1,SIT,21,434.362,64,1,,sub-017_ses-1_event-021,kept,46.9893859494
sub-017,ses-1,SIT,22,453.495,32,0,,sub-017_ses-1_event-022,kept,38.402090532
sub-017,ses-1,SIT,23,473.597,64,1,,sub-017_ses-1_event-023,kept,45.2901395641
sub-017,ses-1,SIT,24,492.68,64,1,,sub-017_ses-1_event-024,kept,54.9658922797
sub-017,ses-1,SIT,25,512.78,32,0,,sub-017_ses-1_event-025,kept,44.672138843
sub-017,ses-1,SIT,26,532.947,32,0,,sub-017_ses-1_event-026,kept,40.461447573
sub-017,ses-1,SIT,27,553.065,32,0,,sub-017_ses-1_event-027,kept,34.1846414813
sub-017,ses-1,SIT,28,572.148,32,0,,sub-017_ses-1_event-028,kept,49.0937475792
sub-017,ses-1,SIT,29,592.217,32,0,,sub-017_ses-1_event-029,kept,42.3882074658
sub-017,ses-1,SIT,30,611.283,64,1,,sub-017_ses-1_event-030,kept,47.369686219
sub-017,ses-1,SIT,31,630.367,64,1,,sub-017_ses-1_event-031,kept,40.2350066689
sub-017,ses-1,SIT,32,649.484,32,0,,sub-017_ses-1_event-032,kept,31.7106561158
sub-017,ses-1,SIT,33,668.601,64,1,,sub-017_ses-1_event-033,kept,26.3468473298
sub-017,ses-1,SIT,34,687.668,64,1,,sub-017_ses-1_event-034,kept,46.0428401658
sub-017,ses-1,SIT,35,707.802,32,0,,sub-017_ses-1_event-035,kept,36.2125207383
sub-017,ses-1,SIT,36,726.97,64,1,,sub-017_ses-1_event-036,kept,40.1728962272
sub-017,ses-1,SIT,37,748.053,32,0,,sub-017_ses-1_event-037,kept,38.0578868717
sub-017,ses-1,SIT,38,768.204,32,0,,sub-017_ses-1_event-038,kept,44.5631193841
sub-017,ses-1,SIT,39,787.355,32,0,,sub-017_ses-1_event-039,kept,45.7241914896
sub-018,ses-1,SIT,0,23.849,64,1,,sub-018_ses-1_event-000,kept,55.9930845536
sub-018,ses-1,SIT,1,42.967,64,1,,sub-018_ses-1_event-001,kept,60.2968494638
sub-018,ses-1,SIT,2,64.068,32,0,,sub-018_ses-1_event-002,kept,53.3889602082
sub-018,ses-1,SIT,3,83.151,64,1,,sub-018_ses-1_event-003,kept,54.6531616868
sub-018,ses-1,SIT,4,102.236,32,0,,sub-018_ses-1_event-004,kept,70.5495940105
sub-018,ses-1,SIT,5,123.319,32,0,,sub-018_ses-1_event-005,kept,75.7943766162
sub-018,ses-1,SIT,6,144.402,32,0,,sub-018_ses-1_event-006,kept,55.9478208493
sub-018,ses-1,SIT,7,165.486,32,0,,sub-018_ses-1_event-007,kept,69.9655214206
sub-018,ses-1,SIT,8,186.57,32,0,,sub-018_ses-1_event-008,kept,66.2054517209
sub-018,ses-1,SIT,9,207.654,64,1,,sub-018_ses-1_event-009,kept,89.2017099938
sub-018,ses-1,SIT,10,226.739,32,0,,sub-018_ses-1_event-010,kept,63.5078443234
sub-018,ses-1,SIT,11,247.805,64,1,,sub-018_ses-1_event-011,kept,89.1895793217
sub-018,ses-1,SIT,12,266.907,32,0,,sub-018_ses-1_event-012,kept,74.6451996473
sub-018,ses-1,SIT,13,287.006,64,1,,sub-018_ses-1_event-013,kept,81.8253459018
sub-018,ses-1,SIT,14,306.124,64,1,,sub-018_ses-1_event-014,kept,74.2962360717
sub-018,ses-1,SIT,15,326.224,64,1,,sub-018_ses-1_event-015,kept,83.8099487698
sub-018,ses-1,SIT,16,347.358,32,0,,sub-018_ses-1_event-016,kept,75.267115131
sub-018,ses-1,SIT,17,366.458,64,1,,sub-018_ses-1_event-017,kept,68.4903868037
sub-018,ses-1,SIT,18,385.559,64,1,,sub-018_ses-1_event-018,kept,88.0614585941
sub-018,ses-1,SIT,19,406.644,64,1,,sub-018_ses-1_event-019,kept,70.2750235232
sub-018,ses-1,SIT,20,425.727,64,1,,sub-018_ses-1_event-020,kept,95.7056280388
sub-018,ses-1,SIT,21,444.828,64,1,,sub-018_ses-1_event-021,kept,92.7759722933
sub-018,ses-1,SIT,22,463.961,32,0,,sub-018_ses-1_event-022,kept,74.6162840005
sub-018,ses-1,SIT,23,480.746,64,1,,sub-018_ses-1_event-023,kept,62.9049166681
sub-018,ses-1,SIT,24,499.863,64,1,,sub-018_ses-1_event-024,kept,76.1733694978
sub-018,ses-1,SIT,25,519.996,32,0,,sub-018_ses-1_event-025,kept,89.1965355198
sub-018,ses-1,SIT,26,540.096,32,0,,sub-018_ses-1_event-026,kept,73.2704657885
sub-018,ses-1,SIT,27,560.164,32,0,,sub-018_ses-1_event-027,kept,80.7247741021
sub-018,ses-1,SIT,28,579.247,32,0,,sub-018_ses-1_event-028,kept,104.1717548107
sub-018,ses-1,SIT,29,599.348,32,0,,sub-018_ses-1_event-029,kept,73.4658466132
sub-018,ses-1,SIT,30,618.466,64,1,,sub-018_ses-1_event-030,kept,75.4899347508
sub-018,ses-1,SIT,31,637.532,64,1,,sub-018_ses-1_event-031,kept,79.6435942765
sub-018,ses-1,SIT,32,656.633,32,0,,sub-018_ses-1_event-032,kept,24.9924724471
sub-018,ses-1,SIT,33,675.717,64,1,,sub-018_ses-1_event-033,kept,69.9003648568
sub-018,ses-1,SIT,34,694.785,64,1,,sub-018_ses-1_event-034,kept,32.9498524667
sub-018,ses-1,SIT,35,714.868,32,0,,sub-018_ses-1_event-035,kept,85.3649013137
sub-018,ses-1,SIT,36,733.935,64,1,,sub-018_ses-1_event-036,kept,73.7582735061
sub-018,ses-1,SIT,37,755.019,32,0,,sub-018_ses-1_event-037,kept,66.8808161468
sub-018,ses-1,SIT,38,775.086,32,0,,sub-018_ses-1_event-038,kept,26.0543683309
sub-018,ses-1,SIT,39,794.187,32,0,,sub-018_ses-1_event-039,kept,54.2115962794
sub-019,ses-1,SIT,0,15.568,64,1,,sub-019_ses-1_event-000,kept,77.2186166032
sub-019,ses-1,SIT,1,34.686,64,1,,sub-019_ses-1_event-001,kept,60.5289079615
sub-019,ses-1,SIT,2,55.802,32,0,,sub-019_ses-1_event-002,kept,42.6095153303
sub-019,ses-1,SIT,3,74.92,64,1,,sub-019_ses-1_event-003,kept,26.9592670156
sub-019,ses-1,SIT,4,94.019,32,0,,sub-019_ses-1_event-004,kept,37.8592786223
sub-019,ses-1,SIT,5,115.07,32,0,,sub-019_ses-1_event-005,kept,34.2649201306
sub-019,ses-1,SIT,6,136.171,32,0,,sub-019_ses-1_event-006,kept,59.7343055761
sub-019,ses-1,SIT,7,156.388,32,0,,sub-019_ses-1_event-007,kept,36.5609607546
sub-019,ses-1,SIT,8,177.456,32,0,,sub-019_ses-1_event-008,kept,33.0167480631
sub-019,ses-1,SIT,9,198.523,64,1,,sub-019_ses-1_event-009,kept,97.5399223828
sub-019,ses-1,SIT,10,217.624,32,0,,sub-019_ses-1_event-010,kept,36.9755917423
sub-019,ses-1,SIT,11,238.707,64,1,,sub-019_ses-1_event-011,kept,69.0388082308
sub-019,ses-1,SIT,12,257.808,32,0,,sub-019_ses-1_event-012,kept,40.1808889487
sub-019,ses-1,SIT,13,277.924,64,1,,sub-019_ses-1_event-013,kept,36.6758741204
sub-019,ses-1,SIT,14,297.026,64,1,,sub-019_ses-1_event-014,kept,32.3399049924
sub-019,ses-1,SIT,15,317.143,64,1,,sub-019_ses-1_event-015,kept,61.4396139079
sub-019,ses-1,SIT,16,338.259,32,0,,sub-019_ses-1_event-016,kept,58.7502955634
sub-019,ses-1,SIT,17,357.309,64,1,,sub-019_ses-1_event-017,kept,35.670084916
sub-019,ses-1,SIT,18,376.394,64,1,,sub-019_ses-1_event-018,kept,55.3526941285
sub-019,ses-1,SIT,19,397.495,64,1,,sub-019_ses-1_event-019,kept,50.4266453519
sub-019,ses-1,SIT,20,416.628,64,1,,sub-019_ses-1_event-020,kept,71.6747309218
sub-019,ses-1,SIT,21,435.712,64,1,,sub-019_ses-1_event-021,kept,71.4340911783
sub-019,ses-1,SIT,22,454.796,32,0,,sub-019_ses-1_event-022,kept,37.0551714905
sub-019,ses-1,SIT,23,474.863,64,1,,sub-019_ses-1_event-023,kept,350.7062931745
sub-019,ses-1,SIT,25,514.081,32,0,,sub-019_ses-1_event-025,kept,93.2572415145
sub-019,ses-1,SIT,26,532.998,32,0,,sub-019_ses-1_event-026,kept,42.6553101362
sub-019,ses-1,SIT,27,553.064,32,0,,sub-019_ses-1_event-027,kept,25.5483618233
sub-019,ses-1,SIT,28,572.148,32,0,,sub-019_ses-1_event-028,kept,31.1603036824
sub-019,ses-1,SIT,29,592.233,32,0,,sub-019_ses-1_event-029,kept,41.4021897232
sub-019,ses-1,SIT,30,610.533,64,1,,sub-019_ses-1_event-030,kept,41.791118946
sub-019,ses-1,SIT,31,629.634,64,1,,sub-019_ses-1_event-031,kept,22.2649776017
sub-019,ses-1,SIT,32,648.684,32,0,,sub-019_ses-1_event-032,kept,32.6385860494
sub-019,ses-1,SIT,33,667.167,64,1,,sub-019_ses-1_event-033,kept,101.7562147969
sub-019,ses-1,SIT,34,686.252,64,1,,sub-019_ses-1_event-034,kept,86.9210006869
sub-019,ses-1,SIT,35,706.352,32,0,,sub-019_ses-1_event-035,kept,32.156371559
sub-019,ses-1,SIT,36,725.47,64,1,,sub-019_ses-1_event-036,kept,35.3972227107
sub-019,ses-1,SIT,37,746.569,32,0,,sub-019_ses-1_event-037,kept,32.2433844796
sub-019,ses-1,SIT,38,766.621,32,0,,sub-019_ses-1_event-038,kept,27.5425117835
sub-019,ses-1,SIT,39,785.055,32,0,,sub-019_ses-1_event-039,kept,35.7885797667
sub-020,ses-1,SIT,0,35.904,64,1,,sub-020_ses-1_event-000,kept,56.7350204182
sub-020,ses-1,SIT,1,55.005,64,1,,sub-020_ses-1_event-001,kept,54.4167574574
sub-020,ses-1,SIT,2,76.072,32,0,,sub-020_ses-1_event-002,kept,49.1486001679
sub-020,ses-1,SIT,3,95.172,64,1,,sub-020_ses-1_event-003,kept,60.7165137076
sub-020,ses-1,SIT,4,114.256,32,0,,sub-020_ses-1_event-004,kept,47.241242363
sub-020,ses-1,SIT,5,135.374,32,0,,sub-020_ses-1_event-005,kept,32.4095176964
sub-020,ses-1,SIT,6,156.457,32,0,,sub-020_ses-1_event-006,kept,77.6757576222
sub-020,ses-1,SIT,7,177.541,32,0,,sub-020_ses-1_event-007,kept,66.98861775579999
sub-020,ses-1,SIT,8,198.642,32,0,,sub-020_ses-1_event-008,kept,68.3433486985
sub-020,ses-1,SIT,9,219.759,64,1,,sub-020_ses-1_event-009,kept,62.4853644018
sub-020,ses-1,SIT,10,238.826,32,0,,sub-020_ses-1_event-010,kept,69.0862046654
sub-020,ses-1,SIT,11,259.96,64,1,,sub-020_ses-1_event-011,kept,53.4220053014
sub-020,ses-1,SIT,12,279.06,32,0,,sub-020_ses-1_event-012,kept,78.7830361011
sub-020,ses-1,SIT,13,299.16,64,1,,sub-020_ses-1_event-013,kept,60.813491662
sub-020,ses-1,SIT,14,317.595,64,1,,sub-020_ses-1_event-014,kept,59.8516239046
sub-020,ses-1,SIT,15,337.746,64,1,,sub-020_ses-1_event-015,kept,66.0256309349
sub-020,ses-1,SIT,16,358.846,32,0,,sub-020_ses-1_event-016,kept,60.9760132714
sub-020,ses-1,SIT,17,377.946,64,1,,sub-020_ses-1_event-017,kept,61.2439605857
sub-020,ses-1,SIT,18,397.047,64,1,,sub-020_ses-1_event-018,kept,65.1372309361
sub-020,ses-1,SIT,19,418.148,64,1,,sub-020_ses-1_event-019,kept,56.4369122417
sub-020,ses-1,SIT,20,437.231,64,1,,sub-020_ses-1_event-020,kept,55.687643209
sub-020,ses-1,SIT,21,456.282,64,1,,sub-020_ses-1_event-021,kept,67.1178663061
sub-020,ses-1,SIT,22,475.366,32,0,,sub-020_ses-1_event-022,kept,70.4695438535
sub-020,ses-1,SIT,23,495.466,64,1,,sub-020_ses-1_event-023,kept,66.6880593584
sub-020,ses-1,SIT,24,514.55,64,1,,sub-020_ses-1_event-024,kept,32.5244717277
sub-020,ses-1,SIT,25,534.651,32,0,,sub-020_ses-1_event-025,kept,24.7695007624
sub-020,ses-1,SIT,26,554.785,32,0,,sub-020_ses-1_event-026,kept,23.5815858699
sub-020,ses-1,SIT,27,574.918,32,0,,sub-020_ses-1_event-027,kept,57.6288347361
sub-020,ses-1,SIT,28,594.052,32,0,,sub-020_ses-1_event-028,kept,41.5076704521
sub-020,ses-1,SIT,29,614.185,32,0,,sub-020_ses-1_event-029,kept,22.3452535171
sub-020,ses-1,SIT,30,633.303,64,1,,sub-020_ses-1_event-030,kept,25.5050032303
sub-020,ses-1,SIT,31,652.387,64,1,,sub-020_ses-1_event-031,kept,41.1907081905
sub-020,ses-1,SIT,32,671.471,32,0,,sub-020_ses-1_event-032,kept,40.817630651
sub-020,ses-1,SIT,33,690.588,64,1,,sub-020_ses-1_event-033,kept,26.2859246908
sub-020,ses-1,SIT,34,709.705,64,1,,sub-020_ses-1_event-034,kept,27.4975078017
sub-020,ses-1,SIT,35,729.805,32,0,,sub-020_ses-1_event-035,kept,25.4117993339
sub-020,ses-1,SIT,36,748.94,64,1,,sub-020_ses-1_event-036,kept,23.3890866198
sub-020,ses-1,SIT,37,770.057,32,0,,sub-020_ses-1_event-037,kept,18.9842639184
sub-020,ses-1,SIT,38,790.174,32,0,,sub-020_ses-1_event-038,kept,61.0255262872
sub-020,ses-1,SIT,39,809.291,32,0,,sub-020_ses-1_event-039,kept,38.3377235055
sub-021,ses-1,SIT,0,43.613,64,1,,sub-021_ses-1_event-000,kept,56.7533580246
sub-021,ses-1,SIT,1,62.731,64,1,,sub-021_ses-1_event-001,kept,114.4926890037
sub-021,ses-1,SIT,2,83.898,32,0,,sub-021_ses-1_event-002,kept,96.1183729933
sub-021,ses-1,SIT,3,102.998,64,1,,sub-021_ses-1_event-003,kept,121.0652852793
sub-021,ses-1,SIT,4,122.116,32,0,,sub-021_ses-1_event-004,kept,89.6210660425
sub-021,ses-1,SIT,5,142.016,32,0,,sub-021_ses-1_event-005,kept,89.0105374901
sub-021,ses-1,SIT,6,163.1,32,0,,sub-021_ses-1_event-006,kept,119.0245602188
sub-021,ses-1,SIT,7,184.184,32,0,,sub-021_ses-1_event-007,kept,101.4392711648
sub-021,ses-1,SIT,8,205.284,32,0,,sub-021_ses-1_event-008,kept,113.7556418026
sub-021,ses-1,SIT,9,226.385,64,1,,sub-021_ses-1_event-009,kept,98.377238858
sub-021,ses-1,SIT,10,245.502,32,0,,sub-021_ses-1_event-010,kept,83.4889157197
sub-021,ses-1,SIT,11,266.569,64,1,,sub-021_ses-1_event-011,kept,80.735663448
sub-021,ses-1,SIT,12,285.686,32,0,,sub-021_ses-1_event-012,kept,96.1644154562
sub-021,ses-1,SIT,13,305.787,64,1,,sub-021_ses-1_event-013,kept,101.1502178628
sub-021,ses-1,SIT,14,324.838,64,1,,sub-021_ses-1_event-014,kept,107.0911250209
sub-021,ses-1,SIT,15,344.955,64,1,,sub-021_ses-1_event-015,kept,93.9995626189
sub-021,ses-1,SIT,16,366.089,32,0,,sub-021_ses-1_event-016,kept,116.6719949452
sub-021,ses-1,SIT,17,385.172,64,1,,sub-021_ses-1_event-017,kept,71.6427837699
sub-021,ses-1,SIT,18,404.323,64,1,,sub-021_ses-1_event-018,kept,111.6784080214
sub-021,ses-1,SIT,19,425.44,64,1,,sub-021_ses-1_event-019,kept,94.5428612182
sub-021,ses-1,SIT,20,444.524,64,1,,sub-021_ses-1_event-020,kept,115.771197026
sub-021,ses-1,SIT,21,463.008,64,1,,sub-021_ses-1_event-021,kept,94.7072171759
sub-021,ses-1,SIT,22,482.108,32,0,,sub-021_ses-1_event-022,kept,95.4177627905
sub-021,ses-1,SIT,23,502.209,64,1,,sub-021_ses-1_event-023,kept,77.9332703779
sub-021,ses-1,SIT,24,521.326,64,1,,sub-021_ses-1_event-024,kept,112.0739522178
sub-021,ses-1,SIT,25,541.427,32,0,,sub-021_ses-1_event-025,kept,102.6985450411
sub-021,ses-1,SIT,26,561.56,32,0,,sub-021_ses-1_event-026,kept,89.9556589405
sub-021,ses-1,SIT,27,581.711,32,0,,sub-021_ses-1_event-027,kept,96.3985627526
sub-021,ses-1,SIT,28,600.811,32,0,,sub-021_ses-1_event-028,kept,126.0590609459
sub-021,ses-1,SIT,29,620.912,32,0,,sub-021_ses-1_event-029,kept,80.731565977
sub-021,ses-1,SIT,30,639.979,64,1,,sub-021_ses-1_event-030,kept,83.8599134277
sub-021,ses-1,SIT,31,659.096,64,1,,sub-021_ses-1_event-031,kept,90.3508832219
sub-021,ses-1,SIT,32,678.23,32,0,,sub-021_ses-1_event-032,kept,50.4876495728
sub-021,ses-1,SIT,33,697.347,64,1,,sub-021_ses-1_event-033,kept,97.6704593385
sub-021,ses-1,SIT,34,716.464,64,1,,sub-021_ses-1_event-034,kept,83.0294534315
sub-021,ses-1,SIT,35,736.598,32,0,,sub-021_ses-1_event-035,kept,105.5537656019
sub-021,ses-1,SIT,36,755.716,64,1,,sub-021_ses-1_event-036,kept,82.2321594545
sub-021,ses-1,SIT,37,776.866,32,0,,sub-021_ses-1_event-037,kept,72.6509665536
sub-021,ses-1,SIT,38,796.967,32,0,,sub-021_ses-1_event-038,kept,69.3887793326
sub-021,ses-1,SIT,39,816.1,32,0,,sub-021_ses-1_event-039,kept,70.8024839398
sub-022,ses-1,SIT,0,17.42,64,1,,sub-022_ses-1_event-000,kept,79.6715156432
sub-022,ses-1,SIT,1,36.486,64,1,,sub-022_ses-1_event-001,kept,81.3169688017
sub-022,ses-1,SIT,2,57.537,32,0,,sub-022_ses-1_event-002,kept,56.3265551655
sub-022,ses-1,SIT,3,76.604,64,1,,sub-022_ses-1_event-003,kept,34.1272765455
sub-022,ses-1,SIT,4,95.688,32,0,,sub-022_ses-1_event-004,kept,25.0160799779
sub-022,ses-1,SIT,5,116.754,32,0,,sub-022_ses-1_event-005,kept,28.101301417
sub-022,ses-1,SIT,6,137.838,32,0,,sub-022_ses-1_event-006,kept,27.8814840921
sub-022,ses-1,SIT,7,158.923,32,0,,sub-022_ses-1_event-007,kept,32.8639465137
sub-022,ses-1,SIT,8,180.024,32,0,,sub-022_ses-1_event-008,kept,35.622131041
sub-022,ses-1,SIT,9,201.124,64,1,,sub-022_ses-1_event-009,kept,26.799664883
sub-022,ses-1,SIT,10,220.208,32,0,,sub-022_ses-1_event-010,kept,41.6564519649
sub-022,ses-1,SIT,11,241.325,64,1,,sub-022_ses-1_event-011,kept,26.8113859458
sub-022,ses-1,SIT,12,260.409,32,0,,sub-022_ses-1_event-012,kept,29.5611301045
sub-022,ses-1,SIT,13,280.526,64,1,,sub-022_ses-1_event-013,kept,35.1930327307
